340	'khar gsil 'chang pa'i kun tu spyod pa'i cho ga
341	chos kyi 'khor lo'i mdo/
342	las kyi rnam smin gyi bras bu bstan pa'i mdo/
343	las rnam par 'byed pa/
344	rnam 'byed chung ba/
345	las kyi rnam par 'gyur ba zhes bya ba'i chos kyi gzhung
346	las brgya tham pa/
347	mdzangs blun zhes bya ba'i mdo/
348	kun tu rgyu pa sen rings kyis zhus pa zhes bya ba'i mdo/
349	byams pa'i mdo/
350	byams pa lung bstan pa/
351	gang po la sogs pa'i rtogs pa brjod pa brgya pa/
352	'phags pa sangs rgyas kyi rtogs pa brjod pa shes ldan gyi mdo/
353	'phag mo'i rtogs pa brjod pa zhes bya ba'i mdo/
354	ma ga dha bzang mo'i rtogs pa brjod pa/
355	bsod nams kyi stobs kyi rtogs pa brjod pa/
356	zla 'od kyi rtogs pa brjod pa/
357	dpal gyi sde'i rtogs pa brjod pa/
358	gser mdog gi sngon gyi sbyor ba zhes bya ba/
359	'phags pa rgyal bu don grub kyi mdo/
360	tshangs pa'i dra ba'i mdo/
361	thabs mkhas pa chen po sangs rgyas drin lan bsab pa'i mdo/
362	'phags pa legs nyes kyi rgyu dang 'bras bu bstan pa zhes bya ba theg pa chen po'i mdo/
363	dge ba dang mi dge ba'i las kyi rnam par smin pa bstan pa'i mdo/
364	'phags pa zla ba'i snying pos zhus pa'i mdo las sangs rgyas kyi bstan pa gnas pa dang 'jig pa'i tshul lung bstan pa/
365	'phags pa glang ru lung bstan pa zhes bya ba theg pa chen po'i mdo/
366	stag rna'i rtogs pa brjod pa/
367	mig bcu gnyis pa zhes bya ba'i mdo/
368	'phags pa yongs su mya ngan las 'das pa chen po'i mdo/
369	'jam dpal ye shes sems dpa'i don dam pa'i mtshan yang dag par brjod pa/
370	dbang mdor bstan pa/
371	mchog gi dang po'i sangs rgyas las phyung ba rgyud kyi rgyal po dpal dus kyi 'khor lo zhes bya ba/
372	dpal dus kyi 'khor lo'i rgyud phyi ma rgyud kyi snying po zhes bya ba/
373	dpal dus kyi 'khor lo zhes bya ba'i rgyud kyi snying po/
375	dbang gi rab tu byed pa/
376	dpal sangs rgyas thams cad dang mnyam par sbyor ba mkha' 'gro ma sgyu ma bde ba'i mchog ces bya ba'i rgyud bla ma/
377	rtog pa thams cad 'dus pa zhes bya ba sangs rgyas thams cad dang mnyam par sbyor ba mkha' 'gro sgyu ma bde ba'i mchog gi rgyud phyi ma'i phyi ma/
378	kye'i rdo rje zhes bya ba rgyud kyi rgyal po/
379	'phags pa mkha' 'gro ma rdo rje gur zhes bya ba'i rgyud kyi rgyal po chen po'i brtag pa/
380	dpal phyag rgya chen po'i thig le zhes bya ba rnal 'byor ma chen mo'i rgyud kyi rgyal po'i mnga' bdag
381	dpal ye shes snying po zhes bya ba rnal 'byor ma chen mo'i rgyud kyi rgyal po'i rgyal po/
382	dpal ye shes thig le rnal 'byor ma'i rgyud kyi rgyal po chen po mchog tu rmad du byung ba zhes bya ba/
383	dpal de kho na nyid kyi sgron ma zhes bya ba'i rnal 'byor chen mo'i rgyud kyi rgyal po/
384	rgyud kyi rgyal po dpal bde mchog nyung ngu zhes bya ba/
385	mngon par brjod pa'i rgyud bla ma zhes bya ba/
386	rgyud kyi rgyal po chen po dpal rdo rje mkha' 'gro zhes bya ba/
387	rdo rje mkha' 'gro zhes bya ba'i rgyud phyi ma/
388	mkha' 'gro ma thams cad kyi thugs gnyis su med pa bsam gyis mi khyab pa'i ye shes rdo rje phag mo mngon par 'byung ba'i rgyud kyi rgyal po zhes bya ba/
389	dpal bde mchog 'byung ba zhes bya ba'i rgyud kyi rgyal po chen po/
390	dpal mkha' 'gro rgya mtsho chen po rnal 'byor ma'i rgyud kyi rgyal po zhes bya ba/
391	dpal khrag 'thung mngon par 'byung ba zhes bya ba/
392	phag mo mngon par brjod pa bshad pa'i rgyud kyi phyi ma las phag mo mngon par byang chub pa zhes bya ba/
393	rig pa 'dzin ba rdo rje rnal 'byor ma'i sgrub thabs zhes bya ba/
394	rnal 'byor ma'i kun tu spyod pa/
395	rnal 'byor ma bzhi'i kha sbyor gyi rgyud ces bya ba/
396	yang dag par sbyor ba zhes bya ba'i rgyud chen po/
397	rgyud kyi rgyal po chen po dpal yang dag par sbyor ba'i thig le zhes bya ba/
398	dpal rdo rje nag po chen po khros pa'i mgon po gsang ba dngos grub 'byung ba zhes bya ba'i rgyud/
399	rgyud kyi rgyal po rnyog pa med pa zhes bya ba/
400	dpal sangs rgyas thod pa zhes bya ba rnal 'byor ma'i rgyud kyi rgyal po/
401	sgyu 'phrul chen po'i rgyud ces bya ba/
402	rdo rje A ra li zhes bya ba'i rgyal po chen po/
403	ri gi A ra li'i rgyud kyi rgyal po zhes bya ba/
404	rnal 'byor ma'i rgyud kyi rgyal po chen po dpal gdan bzhi pa zhes bya ba/
405	dpal gdan bzhi pa'i bshad pa'i rgyud kyi rgyal po sngags kyi cha zhes bya ba/
406	dpal gdan bzhi pa'i rnam par bshad pa'i rgyud kyi rgyal po zhes bya ba/
407	'phags pa mi g.yo ba'i rtog pa'i rgyud kyi rgyal po/
408	khro bo'i rgyal po thams cad gsang sngags gsang ba'i rgyud ces bya ba/
409	'phags pa mi g.yo ba'i gsang rgyud chen po/
410	rdo rje bdud rtsi'i rgyud/
411	'phags pa sgrol ma ku ru ku lle'i rtog pa/
412	bcom ldan 'das ma sgrol ma la yang dag par rdzogs pa'i sangs rgyas bstod pa gsungs pa/
413	rdo rje phur pa rtsa ba'i rgyud kyi dum bu/
414	nag po chen po zhes bya ba'i rgyud kyi rgyal po/
415	dpal gtum po khro bo chen po'i rgyud kyi rgyal po dpa' bo gcig pa zhes bya ba/
416	de bzhin gshegs pa thams cad kyi sku gsung thugs kyi gsang chen gsang ba 'dus pa zhes bya ba brtag pa'i rgyal po chen po/
417	rnal 'byor chen po'i rgyud dpal rdo rje phreng ba mngon par brjod pa rgyud thams cad kyi snying po gsang ba rnam par phye ba zhes bya ba/
418	dgongs pa lung bstan pa zhes bya ba'i rgyud/
419	ye shes rdo rje kun las btus pa zhes bya ba'i rgyud/
420	lha mo bzhis yongs su zhus pa/
421	'phags pa lag na rdo rje gos sngon po can drag po gsum 'dul ba zhes bya ba'i rgyud/
422	gsang ba'i rgyud rnams kyi rnam par 'byed pa drag po gsum 'dul zhes bya ba/
423	lag na rdo rje gos sngon po can gyi cho ga rdo rje be con gyi rgyud/
424	bcom ldan 'das phyag na rdo rje gos sngon po can gyi rdo rje gdengs pa'i rgyud las khams gsum rnam par rgyal ba zhes bya ba'i le'u/
425	dpal rdo rje gtum po thugs gsang ba'i rgyud/
426	dpal rdo rje gtum po thugs gsang ba'i rgyud phyi ma/
427	dpal rdo rje gtum po thugs gsang ba'i rgyud phyi ma'i phyi ma/
428	rmi lam mthong ba zhes bya ba'i gzungs/
429	phyag na rdo rje gos sngon po can gnod sbyin drag po chen po rdo rje me lce'i rgyud ces bya ba/
430	rdo rje snying po rdo rje lce dbab pa zhes bya ba'i gzungs/
431	rgyud kyi rgyal po chen po sgyu 'phrul dra ba zhes bya ba/
432	de bzhin gshegs pa thams cad kyi sku gsung thugs gshin rje gshed nag po zhes bya ba'i rgyud/
433	gshin rje gshed dgra nag po'i 'khor lo las thams cad grub par byed pa zhes bya ba'i rgyud kyi rgyal po/
434	dpal rdo rje 'jigs byed kyi chen po rgyud ces bya ba/
435	dpal rdo rje 'jigs byed kyi rtog pa'i rgyud kyi rgyal po/
436	dpal gshin rje'i gshed nag po'i rgyud kyi rgyal po rtog pa gsum pa zhes bya ba/
437	gtam rgyud kyi rtog pa/
438	te'u lo pa'i cho ga zhes bya ba/
439	'phags pa rdo rje 'jigs byed kyi gzungs zhes bya ba/
440	dpal gshin rje gshed dmar po zhes bya ba rgyud kyi rgyal po/
441	dpal ldan gshin rje gshed dmar po'i rgyud kyi rgyal po zhes bya ba/
442	dpal bcom ldan 'das ral pa gcig pa'i rgyud kyi rgyal po chen po zhes bya ba/
443	dpal phyag na rdo rje gsang ba bstan pa'i rgyud/
444	bcom ldan 'das phyag na rdo rje gsang ba mngon par bstan pa'i rgyud kyi rgyal po zhes bya ba/
445	rdo rje bde khros rgyud kyi rgyal po/
446	dpal zla gsang thig le zhes bya ba rgyud kyi rgyal po chen po/
447	de bzhin gshegs pa thams cad kyi de kho na nyid bsdus pa zhes bya ba theg pa chen po'i mdo/
448	gsang ba rnal 'byor chen po'i rgyud rdo rje rtse mo/
449	thams cad gsang ba rgyud kyi rgyal po/
450	'jig rten gsum las rnam par rgyal ba rtog pa'i rgyal po chen po/
451	rab tu gnas pa mdor bsdus pa'i rgyud/
452	mngon spyod kyi las/
453	dpal mchog dang po zhes bya ba theg pa chen po'i rtog pa'i rgyal po/
454	dpal mchog dang po'i sngags kyi rtog pa'i dum bu zhes bya ba/
455	'phags pa shes rab kyi pha rol tu phyin pa'i tshul brgya lnga bcu pa/
456	de bzhin gshegs pa thams cad kyi sku dang gsung dang thugs kyi gsang ba rgyan gyi bkod pa zhes bya ba'i rgyud kyi rgyal po/
457	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba gzi brjid kyi rgyal po'i rtog pa zhes bya ba/
458	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas ngan song thams cad yongs su sbyong ba gzi brjid kyi rgyal po'i brtag pa phyogs gcig pa zhes bya ba/
459	dpal rdo rje snying po rgyan ces bya ba'i rgyud kyi rgyal po chen po/
460	'phags pa shes rab kyi pha rol tu phyin pa'i sgo nyi shu rtsa lnga pa zhes bya ba theg pa chen po'i mdo/
461	'phags pa gsang ba nor bu thig le zhes bya ba'i mdo/
462	rnam par snang mdzad chen po mngon par rdzogs par byang chub pa rnam par sprul ba byin gyis rlob pa shin tu rgyas pa mdo sde'i dbang po rgyal po zhes bya ba'i chos kyi rnam grangs/
463	bcom ldan 'das phyag na rdo rje gos sngon po can gyi rgyud ces bya ba/
464	'phags pa lag na rdo rje gos sngon po can rdo rje sa 'og ces bya ba'i rgyud/
465	de bzhin gshegs pa thams cad kyi khro bo'i rgyal po 'phags pa mi g.yo ba de'i stobs dpag tu med pa brtul phod pa 'dul bar gsungs pa zhes bya ba'i rtog pa/
466	'phags pa lag na rdo rje dbang bskur ba'i rgyud chen po/
467	rdo rje sa gsum du rgyu ba zhes bya ba'i rtog pa'i rgyal po/
468	'phags pa lag na rdo rje gos sngon po can gyi cho ga zhes bya ba'i gzungs/
469	'phags pa lag na rdo rje gos sngon po can zhes bya ba 'jig rten gsum 'dul ba'i rgyud/
470	dam tshig gsum bkod pa'i rgyal po zhes bya ba'i rgyud/
471	'phags pa de bzhin gshegs pa bdun gyi sngon gyi smon lam gyi khyad par rgyas pa zhes bya ba theg pa chen po'i mdo/
472	'phags pa bcom ldan 'das sman gyi bla baidurya'i 'do kyi sngon gyi smon lam gyi khyad par rgyas pa zhes bya ba theg pa chen po'i mdo/
473	'phags pa de bzhin gshegs pa'i ting nge 'dzin gyi stobs bskyed pa baidurya'i 'od ces bya ba'i gzungs/
474	sman la sngags kyis gdab pa/
476	'phags pa nor bu chen po rgyas pa'i gzhal med khang shin tu rab tu gnas pa gsang ba dam pa'i gsang ba'i cho ga zhib mo'i rgyal po zhes bya ba'i gzungs/
477	byang chub snying po'i rgyan 'bum zhes bya ba'i gzungs/
478	byang chub kyi snying po'i rgyan 'bum gyi gzungs/
479	'phags pa de bzhin gshegs pa thams cad kyi byin gyis rlabs kyi snying po gsang ba ring bsrel gyi za ma tog ces bya ba'i gzungs theg pa chen po'i mdo/
480	'phags pa yangs pa'i grong khyer du 'jug pa'i mdo chen po/
481	'phags pa shakya thub pa'i snying po'i gzungs/
482	'phags pa rnam par snang mdzad kyi snying po zhes bya ba'i gzungs/
483	'phags pa rgyal ba'i bla ma'i gzungs/
484	bde ldan gyi snying po/
485	de bzhin gshegs pa spyi'i snying po rjes su dran pa/
486	'phags pa sangs rgyas kyi snying po zhes bya ba'i gzungs kyi chos kyi rnam grangs/
487	'phags pa sangs rgyas kyi snying po zhes bya ba'i gzungs/
488	'phags pa sangs rgyas thams cad kyi yan lag dang ldan pa zhes bya ba'i gzungs/
489	'phags pa sangs rgyas bcu gnyis pa zhes bya ba theg pa chen po'i mdo/
490	'phags pa sangs rgyas bdun pa zhes bya ba theg pa chen po'i mdo/
491	bcom ldan 'das snang ba mtha' yas kyi gzungs sngags/
492	snang ba mtha' yas rjes su dran pa/
493	zla ba'i 'od kyi mtshan rjes su dran pa/
494	sangs rgyas rin chen gtsug tor can gyi mtshan rjes su dran pa/
495	'phags pa dri ma med pa zhes bya ba'i gzungs/
496	'phags pa khyad par can zhes bya ba'i gzungs/
497	'phags pa dkyil 'khor brgyad pa zhes bya ba'i theg pa chen po'i mdo/
498	'phags pa shes rab kyi pha rol tu phyin pa yi ge nyung ngu zhes bya ba'i theg pa chen po'i mdo/
499	bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i snying po/
500	sangs rgyas bcom ldan 'das kyi mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
501	'phags pa 'jam dpal gyi rtsa ba'i rgyud/
502	dpa' bo gcig bu grub pa zhes bya ba'i rgyud kyi rgyal po chen po/
503	bcom ldan 'das kyis 'jam dpal rnon po la bstod pa/
504	'jam dpal ngag gi dbang phyug la bu mo brgyad kyis bstod pa/
505	'phags pa 'jam dpal gyi zhal nas gsungs pa zhes bya ba'i gzungs/
506	'phags pa 'jam dpal gyis dmod btsugs pa zhes bya ba'i gzungs/
507	'phags pa 'jam dpal gyi mtshan/
508	rje btsun 'phags pa 'jam dpal gyis shes rab dang blo 'phel ba zhes bya ba'i gzungs/
509	'jam dpal gyis dam bcas pa'i gzungs/
510	'phags pa 'jam dpal gyi sngags yi ge 'bru gcig pa'i cho ga
511	'phags pa shes rab kyi pha rol tu phyin pa'i mtshan brgya rtsa brgyad pa zhes bya ba/
512	'phags pa shes rab kyi pha rol tu phyin pa kau shi ka zhes bya'o
513	'phags pa gser 'od dam pa mchog tu rnam par rgyal ba'i mdo sde'i rgyal po theg pa chen po'i mdo/
514	'phags pa gser 'od dam pa mdo sde'i dbang po'i rgyal po zhes bya ba theg pa chen po'i mdo/
515	'phags pa gser 'od dam pa mdo sde'i dbang po'i rgyal po zhes bya ba theg pa chen po'i mdo/
516	stong chen po rab tu 'joms pa zhes bya ba'i mdo/
517	rig sngags kyi rgyal mo rma bya chen mo/
518	'phags pa rig sngags kyi rgyal mo so sor 'brang ba chen mo/
519	bsil ba'i tshal chen po'i mdo/
520	gsang sngags chen po rjes su 'dzin pa'i mdo/
521	'phags ma 'od zer can zhes bya ba'i gzungs/
522	sgyu ma'i 'od zer can 'byung ba'i rgyud las phyung ba'i rtog pa'i rgyal po zhes bya ba/
523	'phags ma 'od zer can gyi dkyil 'khor gyi cho ga 'od zer can 'byung ba'i rgyud stong phrag bcu gnyis pa las phyung ba'i rtog pa'i snying po bdun brgya pa zhes bya ba/
524	'phags pa barna sha ba ri'i mdo/
525	'phags pa ri khrod lo ma gyon pa zhes bya ba'i gzungs/
526	'phags ma rdo rje lu gu rgyud ma'i rgyud kyi rtog pa/
527	'phags pa lha mo skul byed ma zhes bya ba'i gzungs/
528	'phags pa dug sel zhes bya ba'i rig sngags/
529	'phags pa dbyig dang ldan pa zhes bya ba'i gzungs/
530	'phags pa grags ldan ma'i gzungs/
531	'phags pa rgyal ba can zhes bya ba'i gzungs/
532	'phags pa rig sngags kyi rgyal mo chen mo rgyal ba can zhes bya ba/
533	'phags pa rig sngags kyi rgyal mo rma bya'i yang snying zhes bya ba/
534	'phags pa rig sngags kyi rgyal mo sgron ma mchog gi gzungs/
535	'phags pa lha mo brgyad kyi gzungs/
536	de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ba zhes bya ba'i gzungs rtog pa dang bcas pa/
537	'phags pa ngan 'gro thams cad yongs su sbyong ba gtsug tor rnam par rgyal ba zhes bya ba'i gzungs/
538	de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ba zhes bya ba'i gzungs rtog pa dang bcas pa/
539	de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ma'i gzungs zhes bya ba'i rtog pa/
540	de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ba zhes bya ba'i gzungs rtog pa dang bcas pa/
541	'phags pa de bzhin gshegs pa thams cad kyi gtsug tor nas byung ba gdugs dkar mo can zhes bya ba gzhan gyis mi thub ma phyir zlog pa'i rig sngags kyi rgyal mo chen mo/
542	'phags pa de bzhin gshegs pa'i gtsug tor nas byung ba'i gdugs dkar mo can gzhan gyis mi thub ma phyir zlog pa chen mo mchog tu grub pa zhes bya ba'i gzungs/
543	'phags pa de bzhin gshegs pa'i gtsug tor nas byung ba'i gdugs dkar mo can gzhan gyis mi thub ma zhes bya ba'i gzungs/
544	'phags pa de bzhin gshegs pa'i gtsug tor nas byung ba'i gdugs dkar mo can gzhan gyis mi thub ma zhes bya ba'i gzungs/
545	kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba de bzhin gshegs pa thams cad kyi snying po dang dam tshig la rnam par lta ba zhes bya ba'i gzungs/
546	'phags pa nad thams cad rab tu zhi bar byed pa'i gzungs/
547	rims nad zhi ba'i gzungs/
548	'phags pa rims nad rab tu zhi bar byed pa'i gzungs/
549	'phags pa mig nad rab tu zhi bar byed pa'i mdo/
550	'phags pa gzhang 'brum rab tu zhi bar byed pa'i mdo/
551	'phags pa mi rgod rnam par 'joms pa zhes bya ba'i mdo/
552	'phags pa bu mang po rton pa zhes bya ba'i gzungs/
553	stong 'gyur zhes bya ba'i gzungs/
554	bdud rtsi 'byung ba zhes bya ba'i gzungs/
555	khro bo sme brtsegs la bstod pa sngags bcas la 'gyur byang med pa/
556	'phags pa 'od zer dri ma med pa rnam par dag pa'i 'od ces bya ba'i gzungs/
557	shes pas thams cad mthar phyin par grub pa'i mchod rten zhes bya ba'i gzungs/
558	mchod rten gcig btab na bye ba btab par 'gyur ba'i gzungs/
559	'phags pa rten cing 'brel bar 'byung ba'i snying po'i cho ga'i gzungs/
560	'phags pa rten cing 'brel bar 'byung ba zhes bya ba theg pa chen po'i mdo/
561	'phags pa rten cing 'brel bar 'byung ba'i snying po zhes bya ba/
562	gtsug tor 'bar ba zhes bya ba'i gzungs/
563	sman gtong ba'i tshe sman la sngags kyis gdab pa/
564	'phags pa bar du gcod pa thams cad rnam par sbyong ba zhes bya ba'i gzungs/
565	de bzhin gshegs pa'i yig brgya/
566	thos pa 'dzin pa'i gzungs/
567	shes rab bskyed pa zhes bya ba'i gzungs/
568	shu lo ka brgya lobs pa / [shlo ka brgya lobs pa]
569	shu lo ka brgya lobs pa / [shlo ka brgya lobs pa]
570	shu lo ka stong lobs pa'i gzungs/
571	shu lo ka stong lobs pa'i gzungs/
572	shu lo ka stong lobs pa'i gzungs/
573	mi brjed pa'i gzungs/
574	mchod pa'i sprin zhes bya ba'i gzungs/
575	'phags pa yon tan bsngags pa dpag tu med pa zhes bya ba'i gzungs/
576	'phags pa chos thams cad kyi yum zhes bya ba'i gzungs/
577	'phags pa phyir zlog pa stobs can zhes bya ba/
578	thos pa 'dzin pa'i gzungs/
579	mchog thob pa'i rig sngags/
580	'phags pa pad ma'i spyan zhes bya ba'i gzungs/
581	khro bo rnam par rgyal ba'i rtog pa gsang ba'i rgyud/
582	'phags pa gtsug gi nor bu zhes bya ba'i gzungs/
583	'phags pa tsan dan gyi yan lag ces bya ba'i gzungs/
584	phyir zlog pa 'phags pa rnam par rgyal ba can zhes bya ba/
585	'phags pa mdangs phyir 'phrog pa zhes bya ba'i mdo/
586	'phags pa gzhan gyis mi thub pa rin po che phreng ba zhes bya ba/
587	'phags pa thams cad la mi 'jigs pa rab tu sbyin pa zhes bya ba'i gzungs/
588	'phags pa gdon mi za ba zhes bya ba'i gzungs/
589	gzhan gyis mi thub pa'i rig pa chen mo/
590	'phags pa gzhan gyis mi thub pa mi 'jigs pa sbyin pa zhes bya ba/
591	'phags pa dbang bskur ba zhes bya ba'i gzungs/
592	'phags pa mig rnam par sbyong ba zhes bya ba'i rig sngags/
593	'phags pa bar du gcod pa thams cad sel ba'i gzungs sngags/
594	'phags pa 'gro lding ba'i rig sngags kyi rgyal po/
595	'phags pa rgyal mtshan gyi rtse mo'i dpung rgyan ces bya ba'i gzungs/
596	'phags pa sa'i dbang po zhes bya ba'i gzungs/
597	'phags pa be con chen po zhes bya ba'i gzungs/
598	'phags pa sgo bzang po zhes bya ba'i gzungs/
599	'phags pa chos kyi rgya mtsho zhes bya ba'i gzungs/
600	tshigs su bcad pa gnyis pa'i gzungs/
601	'phags pa sgo drug pa zhes bya ba'i gzungs/
602	'phags pa yi ge drug pa'i rig sngags/
603	'phags pa gser can zhes bya ba'i gzungs/
604	snying rje'i mchog ces bya ba'i gzungs/
605	'phags pa me tog brtsegs pa zhes bya ba'i gzungs/
606	'phags pa gzungs chen po/
607	'brum bu'i nad zhi bar byed pa'i gzungs/
608	shes rab bskyed pa zhes bya ba'i gzungs/
609	'phags ma sgrol ma 'jig pa brgyad las skyob pa'i mdo/
610	mdangs phyir mi 'phrog pa zhes bya ba/
611	'phags pa mi g.yo ba zhes bya ba'i gzungs/
612	'phags pa rdo rje khro bo'i rgyal po'i rtog pa bsdus pa'i rgyud ces bya ba/
613	'phags pa spyan ras gzigs dbang phyug gi mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
614	'phags pa byams pa'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
615	'phags pa nam mkha'i snying po'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
616	'phags pa kun tu bzang po'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
617	'phags pa lag na rdo rje'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
618	'phags pa 'jam dpal gzhon nur gyur ba'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
619	'phags pa sgrib pa thams cad rnam par sel ba'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa/
620	'phags pa sa'i snying po'i mtshan brgya rtsa brgyad pa gzungs sngags dang bcas/
621	'phags pa 'jam dpal gyi mtshan brgya rtsa brgyad pa zhes bya ba/
622	'phags pa byams pas dam bcas pa zhes bya ba'i gzungs/
623	'phags pa gnod 'dzin gyi mtshan brgya rtsa brgyad pa/
624	mdo chen po kun tu rgyu ba dang kun tu rgyu ba ma yin pa dang mthun pa'i mdo zhes bya ba/
625	'phags pa sprin chen po/
626	'phags pa sprin chen po rlung gi dkyil 'khor gyi le'u klu thams cad kyi snying po zhes bya ba theg pa chen po'i mdo/
627	'phags pa klu'i rgyal po gzi can gyis zhus pa zhes bya ba'i gzungs/
628	tshogs kyi bdag po chen po'i rgyud ces bya ba/
629	'phags pa tshogs kyi bdag po'i snying po/
630	'phags ma gza' rnams kyi yum zhes bya ba'i gzungs/
631	gza' rnams kyi yum zhes bya ba'i gzungs/
632	'phags pa nor gyi rgyun ces bya ba'i gzungs/
633	bcom ldan 'das ma nor rgyun ma'i rtog pa/
634	dpal nag po chen po'i rgyud/
635	dpal mgon po nag po zhes bya ba'i gzungs/
636	lha mo nag mo chen mo'i gzungs/
637	'phags pa nag po chen po'i gzungs rims nad thams cad las thar bar byed pa/
638	dpal lha mo nag mo'i bstod pa rgyal po'i rgyud/
639	dpal lha mo nag mo'i mtshan brgya rtsa brgyad pa/
640	lha'i dbang po brgya byin gyis bstod pa/
641	'phags pa ro langs bdun pa zhes bya ba'i gzungs/
642	su r'u pa zhes bya ba'i gzungs/
643	ye shes skar mda'i snying po/
644	yi dags mo kha 'bar ma dbugs dbyung ba'i gtor ma'i cho ga
645	yi dags kha nas me 'bar ba la skyabs mdzad pa zhes bya ba'i gzungs/
646	'jur 'gegs zhes bya ba'i gzungs/
647	'phags pa tshe dang ye shes dpag tu med pa zhes bya ba theg pa chen po'i mdo/
648	'phags pa tshe dang ye shes dpag tu med pa zhes bya ba theg pa chen po'i mdo/
649	'phags pa tshe dang ye shes dpag tu med pa'i snying po zhes bya ba'i gzungs/
650	tshe dpag med kyi yang snying
651	'phags pa spyan ras gzigs dbang phyug gi rtsa ba'i rgyud kyi rgyal po pad ma dra ba zhes bya ba/
652	'phags pa don yod zhags pa'i pha rol tu phyin pa drug yongs su rdzogs par byed pa zhes bya ba'i gzungs/
653	byang chub sems dpa' 'phags pa spyan ras gzigs dbang phyug lag pa stong dang mig stong dang ldan pa'i cho ga zhib mo/
654	'phags pa byang chub sems dpa' spyan ras gzigs dbang phyug phyag stong spyan stong dang ldan pa thogs pa mi mnga' ba'i thugs rje chen po'i sems rgya cher yongs su rdzogs pa zhes bya ba'i gzungs/
655	'phags pa spyan ras gzigs dbang phyug gi gsang ba'i mdzod thogs pa med pa'i yid bzhin gyi 'khor lo'i snying po zhes bya ba'i gzungs/
656	'phags pa spyan ras gzigs dbang phyug zhal bcu gcig pa zhes ba'i gzungs/
657	'phags pa spyan ras gzigs kyi snying po/
658	sa bcu pa'i gzungs/
659	'phags pa don yod zhags pa'i rtog pa'i rgyal po'i chog zhes bya ba/
660	'phags pa ni la kang tha zhes bya ba'i gzungs/
661	'phags pa spyan ras gzigs dbang phyug yid bzhin gyi nor bu'i rtog ba las smon lam 'byung ba/
662	spyan ras gzigs kyi gzungs phan yon dang bcas pa/
663	'phags pa spyan ras gzigs dbang phyug gi gzungs zhes bya ba/
664	padma cod pan zhes bya ba'i rgyud/
665	'jig rten dbang phyug gi rtog pa/
666	'phags pa kun tu bzang po zhes bya ba'i gzungs/
667	'phags pa spyan ras gzigs dbang phyug ha ya gri ba'i gzungs/
668	'phags pa spyan ras gzigs dbang phyug gi mtshan brgya rtsa rgyad pa/
669	'phags pa gnod 'dzin chu dbang snying rje can gyi gzungs bde byed ces bya ba/
670	'phags pa lus kyi dbyibs mdzes zhes bya ba'i gzungs/
671	seng ge sgra'i rgyud ces bya ba/
672	'phags pa spyan ras gzigs dbang phyug seng ge sgra'i gzungs zhes bya ba/
673	seng ge sgra'i gzungs/
674	'phags pa snying rjes mi bshol ba zhes bya ba'i gzungs/
675	'phags pa spyan ras gzigs dbang phyug gi yum zhes bya ba'i gzungs/
676	de bzhin gshegs pa thams cad kyi yum sgrol ma las sna tshogs 'byung ba zhes bya ba'i rgyud/
677	rje btsun ma 'phags ma sgrol ma'i mtshan brgya rtsa brgyad pa zhes bya ba/
678	lha mo sgrol ma'i mtshan brgya rtsa brgyad pa zhes bya ba/
679	'phags pa rig sngags kyi rgyal mo sgron ma mchog gi gzungs/
680	'phags ma sgrol ma'i gzungs/
681	'phags ma sgrol ma rang gis dam bcas pa zhes bya ba'i gzungs/
682	'phags pa don yod zhags pa'i snying po zhes bya ba theg pa chen po'i mdo/
683	dpal lha mo sgra dbyangs la bstod pa/
684	'phags ma lha mo chen mo dpal lung bstan pa/
685	'phags pa dpal chen mo'i mdo/
686	dpal gyi lha mo'i mtshan bcu gnyis pa/
687	rdo rje sa 'og gi rgyud kyi rgyal po zhes bya ba/
688	'byung po 'dul ba zhes bya ba'i rgyud kyi rgyal po chen po/
689	'phags pa don yod pa'i zhags pa'i cho ga zhib mo'i rgyal po/
690	'phags pa las kyi sgrib pa thams cad rnam par sbyong ba zhes bya ba'i gzungs/
691	'phags pa rig pa mchog gi rgyud chen po/
692	'phags pa lag na rdo rje'i mtshan brgyad pa gsang sngags dang bcas pa/
693	rdo rje rnam par 'joms pa zhes bya ba'i gzungs/
694	'phags pa rdo rje'i ri rab chen po'i rtse mo'i khang pa brtsegs pa'i gzungs/
695	'phags pa rdo rje mi pham pa me ltar rab tu rmongs byed ces bya ba'i gzungs/
